,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
NZ_JACCFJ010000001.1.region007,39.0,True,"(1017.8, 1437.6)","P1<br>NZ_JACCFJ010000001.1.region007<br>['T1PKS', 'NRPS-like', 'NRPS']<br>microansamycin<br>0.43",BGC,1017.8,1437.6,0.50
NZ_JACCFJ010000001.1.region008,12.0,True,"(2381.4, 2168.7)",P1<br>NZ_JACCFJ010000001.1.region008<br>['terpene']<br>JBIR-06<br>0.28,BGC,2381.4,2168.7,0.50
NZ_JACCFJ010000001.1.region009,10.0,True,"(909.6, 1513.7)",P1<br>NZ_JACCFJ010000001.1.region009<br>['terpene']<br>hopene<br>0.46,BGC,909.6,1513.7,0.50
NZ_JACCFJ010000001.1.region010,8.0,True,"(1923.0, 1911.5)",P1<br>NZ_JACCFJ010000001.1.region010<br>['lanthipeptide-class-iv']<br>Sch-47554 / Sch-47555<br>0.07,BGC,1923.0,1911.5,0.50
NZ_JACCFJ010000001.1.region011,20.0,True,"(2438.5, 1519.2)",P1<br>NZ_JACCFJ010000001.1.region011<br>['terpene']<br>isorenieratene<br>0.57,BGC,2438.5,1519.2,0.50
NZ_JACCFJ010000001.1.region012,1.0,True,"(1442.7, 1222.7)",P1<br>NZ_JACCFJ010000001.1.region012<br>['NRPS']<br>cysteoamide<br>0.18,BGC,1442.7,1222.7,0.50
NZ_JACCFJ010000001.1.region013,79.0,True,"(1654.7, 1251.6)",P1<br>NZ_JACCFJ010000001.1.region013<br>['redox-cofactor']<br>A-503083 A / A-503083 B / A-503083 E / A-503083 F<br>0.04,BGC,1654.7,1251.6,0.50
BGC0000288,79.0,True,"(1729.5, 1200.7)",BGC0000288<br>NRP<br>A-503083 A;A-503083 B;A-503083 E;A-503083 F,MIBIG (KnownClusterBlast),1729.5,1200.7,0.50
NZ_FOME01000014.1.region001,19.0,True,"(606.5, 491.33)","P1<br>NZ_FOME01000014.1.region001<br>['LAP', 'NRPS']<br>guadinomine<br>0.08",BGC,606.5,491.33,0.50
NZ_FOME01000009.1.region001,16.0,True,"(1551.8, 1575.8)","P1<br>NZ_FOME01000009.1.region001<br>['T1PKS', 'NRPS', 'RiPP-like']<br>heat-stable antifungal factor<br>0.38",BGC,1551.8,1575.8,0.50
NZ_FOME01000009.1.region002,17.0,True,"(1643.8, 1733.5)","P1<br>NZ_FOME01000009.1.region002<br>['NRPS', 'NRPS-like', 'PKS-like']<br>echinomycin<br>0.33",BGC,1643.8,1733.5,0.50
NZ_FOME01000004.1.region001,1.0,True,"(1477.7, 1222.2)",P1<br>NZ_FOME01000004.1.region001<br>['NRPS']<br>RP-1776<br>0.04,BGC,1477.7,1222.2,0.50
NZ_FOME01000001.1.region001,12.0,True,"(1100.4, 1046.1)",P1<br>NZ_FOME01000001.1.region001<br>['terpene']<br>SF2575<br>0.07,BGC,1100.4,1046.1,0.50
NZ_FOME01000001.1.region003,5.0,True,"(711.9, 697.97)",P1<br>NZ_FOME01000001.1.region003<br>['amglyccycl']<br>cetoniacytone A<br>0.45,BGC,711.9,697.97,0.50
NZ_FOME01000001.1.region004,7.0,True,"(2161.7, 914.45)","P1<br>NZ_FOME01000001.1.region004<br>['T2PKS', 'T1PKS']<br>xantholipin<br>0.08",BGC,2161.7,914.45,0.50
NZ_FOME01000001.1.region005,8.0,True,"(1853.0, 1837.1)","P1<br>NZ_FOME01000001.1.region005<br>['indole', 'lanthipeptide-class-iv']<br>Sch-47554 / Sch-47555<br>0.07",BGC,1853.0,1837.1,0.50
NZ_FOME01000001.1.region006,9.0,True,"(893.16, 1341.4)",P1<br>NZ_FOME01000001.1.region006<br>['terpene']<br>geosmin<br>1.00,BGC,893.16,1341.4,0.50
NZ_FOME01000011.1.region001,13.0,True,"(1728.1, 1047.1)",P1<br>NZ_FOME01000011.1.region001<br>['T3PKS']<br>alkyl-O-dihydrogeranyl-methoxyhydroquinones<br>0.57,BGC,1728.1,1047.1,0.50
NZ_FOME01000012.1.region001,18.0,True,"(1620.2, 2555.1)",P1<br>NZ_FOME01000012.1.region001<br>['terpene']<br>brasilicardin A<br>0.38,BGC,1620.2,2555.1,0.50
NZ_FOME01000016.1.region001,2.0,True,"(2088.3, 777.29)",P1<br>NZ_FOME01000016.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,2088.3,777.29,0.50
NZ_FOME01000006.1.region001,10.0,True,"(907.98, 1496.1)",P1<br>NZ_FOME01000006.1.region001<br>['terpene']<br>hopene<br>0.46,BGC,907.98,1496.1,0.50
NZ_FOME01000006.1.region002,11.0,True,"(1434.7, 2715.0)",P1<br>NZ_FOME01000006.1.region002<br>['CDPS']<br>meridamycin<br>0.05,BGC,1434.7,2715.0,0.50
NZ_FOME01000006.1.region003,12.0,True,"(2388.6, 2188.5)",P1<br>NZ_FOME01000006.1.region003<br>['terpene']<br>neoantimycin<br>0.20,BGC,2388.6,2188.5,0.50
NZ_FOME01000013.1.region001,3.0,True,"(2460.0, 1848.7)",P1<br>NZ_FOME01000013.1.region001<br>['lassopeptide']<br>SSV-2083<br>0.18,BGC,2460.0,1848.7,0.50
NZ_FOME01000021.1.region001,72.0,True,"(880.07, 2077.0)",P1<br>NZ_FOME01000021.1.region001<br>['ranthipeptide']<br>porothramycin A<br>0.06,BGC,880.07,2077.0,0.50
NZ_FOME01000021.1.region002,15.0,True,"(717.1, 1182.8)",P1<br>NZ_FOME01000021.1.region002<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,717.1,1182.8,0.50
NZ_FOME01000008.1.region001,0.0,True,"(1840.7, 2715.0)",P1<br>NZ_FOME01000008.1.region001<br>['NRPS']<br>azicemicin B<br>0.18,BGC,1840.7,2715.0,0.50
NZ_FOME01000019.1.region001,14.0,True,"(1092.5, 2454.6)",P1<br>NZ_FOME01000019.1.region001<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1092.5,2454.6,0.50
NZ_FNVB01000007.1.region001,0.0,True,"(1832.7, 2798.7)",P1<br>NZ_FNVB01000007.1.region001<br>['NRPS']<br>azicemicin B<br>0.18,BGC,1832.7,2798.7,0.50
NZ_FNVB01000003.1.region001,72.0,True,"(937.96, 2119.3)",P1<br>NZ_FNVB01000003.1.region001<br>['ranthipeptide']<br>porothramycin A<br>0.06,BGC,937.96,2119.3,0.50
NZ_FNVB01000003.1.region002,15.0,True,"(718.44, 1236.8)",P1<br>NZ_FNVB01000003.1.region002<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,718.44,1236.8,0.50
NZ_FNVB01000003.1.region003,16.0,True,"(1519.5, 1579.4)","P1<br>NZ_FNVB01000003.1.region003<br>['NRPS', 'T1PKS']<br>heat-stable antifungal factor<br>0.38",BGC,1519.5,1579.4,0.50
NZ_FNVB01000003.1.region005,17.0,True,"(1598.4, 1773.6)","P1<br>NZ_FNVB01000003.1.region005<br>['NRPS', 'NRPS-like', 'PKS-like', 'T1PKS']<br>echinomycin<br>0.33",BGC,1598.4,1773.6,0.50
NZ_FNVB01000003.1.region006,18.0,True,"(1604.4, 2516.6)",P1<br>NZ_FNVB01000003.1.region006<br>['terpene']<br>brasilicardin A<br>0.38,BGC,1604.4,2516.6,0.50
NZ_FNVB01000003.1.region007,19.0,True,"(566.9, 523.66)","P1<br>NZ_FNVB01000003.1.region007<br>['LAP', 'NRPS']<br>guadinomine<br>0.08",BGC,566.9,523.66,0.50
NZ_FNVB01000009.1.region001,1.0,True,"(1482.4, 1211.5)",P1<br>NZ_FNVB01000009.1.region001<br>['NRPS']<br>RP-1776<br>0.04,BGC,1482.4,1211.5,0.50
NZ_FNVB01000015.1.region001,2.0,True,"(2062.7, 684.7)",P1<br>NZ_FNVB01000015.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,2062.7,684.7,0.50
NZ_FNVB01000002.1.region001,12.0,True,"(1052.2, 1049.5)",P1<br>NZ_FNVB01000002.1.region001<br>['terpene']<br>SF2575<br>0.07,BGC,1052.2,1049.5,0.50
NZ_FNVB01000002.1.region002,8.0,True,"(1818.2, 1791.5)","P1<br>NZ_FNVB01000002.1.region002<br>['lanthipeptide-class-iv', 'indole']<br>Sch-47554 / Sch-47555<br>0.07",BGC,1818.2,1791.5,0.50
NZ_FNVB01000002.1.region003,7.0,True,"(2172.6, 932.49)","P1<br>NZ_FNVB01000002.1.region003<br>['T1PKS', 'T2PKS']<br>xantholipin<br>0.08",BGC,2172.6,932.49,0.50
NZ_FNVB01000002.1.region004,5.0,True,"(746.9, 779.24)",P1<br>NZ_FNVB01000002.1.region004<br>['amglyccycl']<br>cetoniacytone A<br>0.45,BGC,746.9,779.24,0.50
NZ_FNVB01000002.1.region006,10.0,True,"(896.51, 1483.8)",P1<br>NZ_FNVB01000002.1.region006<br>['terpene']<br>hopene<br>0.46,BGC,896.51,1483.8,0.50
NZ_FNVB01000002.1.region007,11.0,True,"(1426.7, 2798.7)",P1<br>NZ_FNVB01000002.1.region007<br>['CDPS']<br>meridamycin<br>0.05,BGC,1426.7,2798.7,0.50
NZ_FNVB01000002.1.region008,12.0,True,"(2384.5, 2215.3)",P1<br>NZ_FNVB01000002.1.region008<br>['terpene']<br>neoantimycin<br>0.20,BGC,2384.5,2215.3,0.50
NZ_FNVB01000002.1.region009,13.0,True,"(1760.2, 1066.9)",P1<br>NZ_FNVB01000002.1.region009<br>['T3PKS']<br>alkyl-O-dihydrogeranyl-methoxyhydroquinones<br>0.57,BGC,1760.2,1066.9,0.50
NZ_FNVB01000002.1.region010,14.0,True,"(1053.4, 2469.9)",P1<br>NZ_FNVB01000002.1.region010<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1053.4,2469.9,0.50
NZ_FNVB01000013.1.region001,3.0,True,"(2499.5, 1851.7)",P1<br>NZ_FNVB01000013.1.region001<br>['lassopeptide']<br>SSV-2083<br>0.18,BGC,2499.5,1851.7,0.50
NZ_FNVB01000014.1.region001,9.0,True,"(915.52, 1342.4)",P1<br>NZ_FNVB01000014.1.region001<br>['terpene']<br>geosmin<br>1.00,BGC,915.52,1342.4,0.50
NZ_JACHIW010000001.1.region001,53.0,True,"(1250.4, 1026.2)",P4<br>NZ_JACHIW010000001.1.region001<br>['lassopeptide']<br>herboxidiene<br>0.03,BGC,1250.4,1026.2,0.50
NZ_JACHIW010000001.1.region002,12.0,True,"(1095.6, 1012.9)",P4<br>NZ_JACHIW010000001.1.region002<br>['terpene']<br>SF2575<br>0.07,BGC,1095.6,1012.9,0.50
NZ_JACHIW010000001.1.region003,1.0,True,"(1582.6, 1152.1)",P4<br>NZ_JACHIW010000001.1.region003<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1582.6,1152.1,0.50
NZ_JACHIW010000001.1.region004,1.0,True,"(1417.6, 1132.5)",P4<br>NZ_JACHIW010000001.1.region004<br>['NRPS']<br>atratumycin<br>0.05,BGC,1417.6,1132.5,0.50
NZ_JACHIW010000001.1.region006,2.0,True,"(2124.1, 730.52)",P4<br>NZ_JACHIW010000001.1.region006<br>['ectoine']<br>ectoine<br>1.00,BGC,2124.1,730.52,0.50
NZ_JACHIW010000001.1.region011,80.0,True,"(2755.4, 2671.2)",P4<br>NZ_JACHIW010000001.1.region011<br>['terpene']<br>xiamycin A<br>0.18,BGC,2755.4,2671.2,0.50
BGC0000666,80.0,True,"(2751.5, 2599.0)",BGC0000666<br>Terpene<br>xiamycin A,MIBIG (KnownClusterBlast),2751.5,2599.0,0.50
NZ_JACHIW010000001.1.region012,8.0,True,"(1886.8, 1666.5)","P4<br>NZ_JACHIW010000001.1.region012<br>['ranthipeptide', 'NRPS', 'NRPS-like', 'T2PKS']<br>steffimycin D<br>0.17",BGC,1886.8,1666.5,0.50
BGC0000273,8.0,True,"(1937.3, 1627.5)",BGC0000273<br>Polyketide;Saccharide<br>steffimycin D,MIBIG (KnownClusterBlast),1937.3,1627.5,0.50
NZ_JACHIW010000001.1.region013,81.0,True,"(290.37, 203.43)","P4<br>NZ_JACHIW010000001.1.region013<br>['T1PKS', 'PKS-like']<br>maklamicin<br>0.04",BGC,290.37,203.43,0.50
BGC0001288,81.0,True,"(230.8, 163.0)",BGC0001288<br>Polyketide<br>maklamicin,MIBIG (KnownClusterBlast),230.8,163.0,0.50
NZ_JACHIW010000001.1.region014,53.0,True,"(1227.2, 1036.5)",P4<br>NZ_JACHIW010000001.1.region014<br>['T1PKS']<br>herboxidiene<br>0.06,BGC,1227.2,1036.5,0.50
NZ_JACHIW010000001.1.region016,8.0,True,"(1757.4, 1732.7)","P4<br>NZ_JACHIW010000001.1.region016<br>['indole', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,1757.4,1732.7,0.50
NZ_JACHIW010000001.1.region017,9.0,True,"(896.8, 1306.8)",P4<br>NZ_JACHIW010000001.1.region017<br>['terpene']<br>geosmin<br>1.00,BGC,896.8,1306.8,0.50
NZ_JACHIW010000002.1.region001,7.0,True,"(2142.8, 1361.9)",P4<br>NZ_JACHIW010000002.1.region001<br>['T2PKS']<br>mithramycin<br>0.23,BGC,2142.8,1361.9,0.50
BGC0000247,7.0,True,"(2243.6, 1359.7)",BGC0000247<br>Polyketide;Saccharide<br>mithramycin,MIBIG (KnownClusterBlast),2243.6,1359.7,0.50
NZ_JACHIW010000002.1.region002,28.0,True,"(2051.8, 498.09)",P4<br>NZ_JACHIW010000002.1.region002<br>['siderophore']<br>staphylobactin<br>0.25,BGC,2051.8,498.09,0.50
NZ_JACHIW010000002.1.region003,77.0,True,"(2059.4, 2631.7)",P4<br>NZ_JACHIW010000002.1.region003<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2059.4,2631.7,0.50
NZ_JACHIW010000002.1.region004,12.0,True,"(2453.7, 2191.1)",P4<br>NZ_JACHIW010000002.1.region004<br>['terpene']<br>neoantimycin<br>0.20,BGC,2453.7,2191.1,0.50
NZ_JACHIW010000002.1.region005,82.0,True,"(1160.4, 203.43)",P4<br>NZ_JACHIW010000002.1.region005<br>['nucleoside']<br>puromycin<br>0.75,BGC,1160.4,203.43,0.50
BGC0000878,82.0,True,"(1100.8, 163.0)",BGC0000878<br>Other<br>puromycin,MIBIG (KnownClusterBlast),1100.8,163.0,0.50
NZ_JACHIW010000002.1.region006,10.0,True,"(1078.5, 1271.3)","P4<br>NZ_JACHIW010000002.1.region006<br>['NRPS-like', 'indole', 'NRPS', 'arylpolyene']<br>glycinocin A<br>0.14",BGC,1078.5,1271.3,0.50
NZ_JACHIW010000002.1.region007,14.0,True,"(1080.8, 2359.6)",P4<br>NZ_JACHIW010000002.1.region007<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1080.8,2359.6,0.50
NZ_JACHIW010000002.1.region008,83.0,True,"(2349.4, 174.43)","P4<br>NZ_JACHIW010000002.1.region008<br>['T1PKS', 'lassopeptide']<br>streptoseomycin<br>0.63",BGC,2349.4,174.43,0.50
BGC0001784,83.0,True,"(2289.8, 134.0)",BGC0001784<br>Polyketide<br>streptoseomycin,MIBIG (KnownClusterBlast),2289.8,134.0,0.50
NZ_JACHIW010000002.1.region009,84.0,True,"(1636.1, 424.0)","P4<br>NZ_JACHIW010000002.1.region009<br>['amglyccycl', 'terpene']<br>paromomycin<br>0.33",BGC,1636.1,424.0,0.50
BGC0000712,84.0,True,"(1566.4, 443.17)",BGC0000712<br>Saccharide<br>paromomycin,MIBIG (KnownClusterBlast),1566.4,443.17,0.50
NZ_JACHIW010000002.1.region010,85.0,True,"(3045.4, 493.43)",P4<br>NZ_JACHIW010000002.1.region010<br>['T1PKS']<br>rifamycin<br>0.13,BGC,3045.4,493.43,0.50
BGC0000137,85.0,True,"(2985.8, 453.0)",BGC0000137<br>Polyketide<br>rifamycin,MIBIG (KnownClusterBlast),2985.8,453.0,0.50
NZ_JACHIW010000002.1.region011,32.0,True,"(1446.7, 1509.4)","P4<br>NZ_JACHIW010000002.1.region011<br>['PKS-like', 'T1PKS', 'NRPS', 'transAT-PKS-like']<br>nataxazole<br>0.19",BGC,1446.7,1509.4,0.50
NZ_JACHIW010000002.1.region013,86.0,True,"(3045.4, 1131.4)",P4<br>NZ_JACHIW010000002.1.region013<br>['T1PKS']<br>aculeximycin<br>0.06,BGC,3045.4,1131.4,0.50
BGC0000002,86.0,True,"(2985.8, 1091.0)",BGC0000002<br>Polyketide<br>aculeximycin,MIBIG (KnownClusterBlast),2985.8,1091.0,0.50
NZ_JACHIW010000002.1.region014,87.0,True,"(2604.9, 2417.9)","P4<br>NZ_JACHIW010000002.1.region014<br>['NRPS', 'phosphonate', 'oligosaccharide']<br>daptomycin<br>0.03",BGC,2604.9,2417.9,0.50
BGC0000336,87.0,True,"(2602.9, 2338.0)",BGC0000336<br>NRP<br>daptomycin,MIBIG (KnownClusterBlast),2602.9,2338.0,0.50
NZ_JACHIW010000002.1.region015,15.0,True,"(738.17, 1214.3)",P4<br>NZ_JACHIW010000002.1.region015<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,738.17,1214.3,0.50
NZ_JACHIW010000003.1.region001,10.0,True,"(966.75, 1489.8)",P4<br>NZ_JACHIW010000003.1.region001<br>['terpene']<br>hopene<br>0.38,BGC,966.75,1489.8,0.50
NZ_JACHIW010000003.1.region003,23.0,True,"(2697.9, 569.0)","P4<br>NZ_JACHIW010000003.1.region003<br>['NRPS', 'PKS-like', 'T1PKS']<br>calicheamicin<br>0.03",BGC,2697.9,569.0,0.50
NZ_JACHIW010000004.1.region001,36.0,True,"(655.07, 2570.0)",P4<br>NZ_JACHIW010000004.1.region001<br>['T1PKS']<br>esmeraldin<br>0.08,BGC,655.07,2570.0,0.50
NZ_CP031142.1.region002,22.0,True,"(1548.3, 1374.2)",P2<br>NZ_CP031142.1.region002<br>['terpene']<br>branched-chain fatty acids<br>0.75,BGC,1548.3,1374.2,0.50
NZ_CP031142.1.region003,8.0,True,"(1783.2, 1581.4)",P2<br>NZ_CP031142.1.region003<br>['lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00,BGC,1783.2,1581.4,0.50
NZ_CP031142.1.region004,18.0,True,"(1461.4, 2524.5)",P2<br>NZ_CP031142.1.region004<br>['terpene']<br>brasilicardin A<br>0.38,BGC,1461.4,2524.5,0.50
NZ_CP031142.1.region005,15.0,True,"(841.26, 1206.6)",P2<br>NZ_CP031142.1.region005<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,841.26,1206.6,0.50
NZ_CP031142.1.region006,16.0,True,"(1473.6, 1659.0)","P2<br>NZ_CP031142.1.region006<br>['NRPS', 'T1PKS']<br>pactamides<br>0.33",BGC,1473.6,1659.0,0.50
NZ_CP031142.1.region007,28.0,True,"(2049.7, 543.39)",P2<br>NZ_CP031142.1.region007<br>['siderophore']<br>staphylobactin<br>0.25,BGC,2049.7,543.39,0.50
NZ_CP031142.1.region008,53.0,True,"(1230.8, 1014.4)",P2<br>NZ_CP031142.1.region008<br>['NRPS']<br>herboxidiene<br>0.04,BGC,1230.8,1014.4,0.50
NZ_CP031142.1.region009,88.0,True,"(1462.4, 1607.2)",P2<br>NZ_CP031142.1.region009<br>['PKS-like']<br>platensimycin / platencin<br>0.08,BGC,1462.4,1607.2,0.50
BGC0001140,88.0,True,"(1519.4, 1718.7)",BGC0001140<br>Terpene<br>platensimycin;platencin;thioplatensimycin;thioplatencin,MIBIG (KnownClusterBlast),1519.4,1718.7,0.50
NZ_CP031142.1.region010,14.0,True,"(1057.9, 2330.1)",P2<br>NZ_CP031142.1.region010<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1057.9,2330.1,0.50
NZ_CP031142.1.region011,10.0,True,"(913.5, 1412.5)","P2<br>NZ_CP031142.1.region011<br>['terpene', 'T3PKS']<br>hopene<br>0.46",BGC,913.5,1412.5,0.50
NZ_CP031142.1.region014,12.0,True,"(2432.0, 2181.3)",P2<br>NZ_CP031142.1.region014<br>['terpene']<br>JBIR-06<br>0.22,BGC,2432.0,2181.3,0.50
NZ_CP031142.1.region015,77.0,True,"(2082.2, 2529.0)",P2<br>NZ_CP031142.1.region015<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2082.2,2529.0,0.50
NZ_CP031142.1.region017,14.0,True,"(944.54, 2369.3)",P2<br>NZ_CP031142.1.region017<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,944.54,2369.3,0.50
NZ_CP031142.1.region019,10.0,True,"(882.02, 1048.9)",P2<br>NZ_CP031142.1.region019<br>['NRPS-like']<br>A54145<br>0.03,BGC,882.02,1048.9,0.50
BGC0000291,10.0,True,"(922.28, 1148.4)",BGC0000291<br>NRP<br>A54145,MIBIG (KnownClusterBlast),922.28,1148.4,0.50
NZ_CP031142.1.region020,89.0,True,"(1328.8, 1816.8)",P2<br>NZ_CP031142.1.region020<br>['NRPS-like']<br>malacidin A / malacidin B<br>0.10,BGC,1328.8,1816.8,0.50
BGC0001448,89.0,True,"(1264.2, 1884.2)",BGC0001448<br>NRP<br>malacidin A;malacidin B,MIBIG (KnownClusterBlast),1264.2,1884.2,0.50
NZ_CP031142.1.region021,9.0,True,"(910.37, 1379.4)","P2<br>NZ_CP031142.1.region021<br>['terpene', 'betalactone']<br>geosmin<br>1.00",BGC,910.37,1379.4,0.50
NZ_CP031142.1.region022,10.0,True,"(844.87, 1096.8)","P2<br>NZ_CP031142.1.region022<br>['LAP', 'thiopeptide']<br>A54145<br>0.03",BGC,844.87,1096.8,0.50
NZ_CP031142.1.region023,90.0,True,"(2522.1, 87.433)","P2<br>NZ_CP031142.1.region023<br>['terpene', 'ectoine']<br>showdomycin<br>0.24",BGC,2522.1,87.433,0.50
BGC0001778,90.0,True,"(2462.6, 47.0)",BGC0001778<br>Other<br>showdomycin,MIBIG (KnownClusterBlast),2462.6,47.0,0.50
NZ_CP031142.1.region025,91.0,True,"(2428.1, 1011.9)","P2<br>NZ_CP031142.1.region025<br>['NRPS-like', 'T1PKS', 'NRPS']<br>sceliphrolactam<br>0.12",BGC,2428.1,1011.9,0.50
BGC0001770,91.0,True,"(2346.6, 1021.5)",BGC0001770<br>Polyketide<br>sceliphrolactam,MIBIG (KnownClusterBlast),2346.6,1021.5,0.50
NZ_CP031142.1.region026,92.0,True,"(984.7, 1873.4)","P2<br>NZ_CP031142.1.region026<br>['NRPS', 'hglE-KS', 'T1PKS', 'CDPS', 'oligosaccharide']<br>A83543A<br>0.91",BGC,984.7,1873.4,0.50
BGC0000148,92.0,True,"(916.76, 1836.1)",BGC0000148<br>Polyketide<br>A83543A,MIBIG (BiG-SCAPE),916.76,1836.1,0.50
NZ_CP031142.1.region027,93.0,True,"(2477.8, 2487.9)","P2<br>NZ_CP031142.1.region027<br>['terpene', 'RRE-containing', 'other', 'phosphonate', 'NRPS-like', 'NRPS']<br>stenothricin<br>0.32",BGC,2477.8,2487.9,0.50
BGC0000431,93.0,True,"(2404.6, 2456.1)",BGC0000431<br>NRP<br>stenothricin,MIBIG (KnownClusterBlast),2404.6,2456.1,0.50
NZ_CP031142.1.region029,94.0,True,"(821.29, 2882.5)",P2<br>NZ_CP031142.1.region029<br>['NRPS']<br>coelibactin<br>0.91,BGC,821.29,2882.5,0.50
BGC0000324,94.0,True,"(801.75, 2831.0)",BGC0000324<br>NRP<br>coelibactin,MIBIG (KnownClusterBlast),801.75,2831.0,0.50
NZ_CP031142.1.region032,1.0,True,"(1368.1, 1190.8)",P2<br>NZ_CP031142.1.region032<br>['NRPS']<br>actinomycin D<br>0.07,BGC,1368.1,1190.8,0.50
NZ_CP031142.1.region033,95.0,True,"(1464.0, 2975.0)",P2<br>NZ_CP031142.1.region033<br>['phenazine']<br>pyocyanine<br>0.57,BGC,1464.0,2975.0,0.50
BGC0000936,95.0,True,"(1371.5, 2956.9)",BGC0000936<br>Other<br>pyocyanine,MIBIG (KnownClusterBlast),1371.5,2956.9,0.50
NZ_CP031142.1.region034,2.0,True,"(2133.3, 703.07)",P2<br>NZ_CP031142.1.region034<br>['ectoine']<br>ectoine<br>1.00,BGC,2133.3,703.07,0.50
NZ_CP031142.1.region036,12.0,True,"(1080.9, 1032.9)",P2<br>NZ_CP031142.1.region036<br>['terpene']<br>SF2575<br>0.07,BGC,1080.9,1032.9,0.50
NZ_CP031142.1.region037,14.0,True,"(967.63, 2345.9)",P2<br>NZ_CP031142.1.region037<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,967.63,2345.9,0.50
NZ_RSAA01000010.1.region002,20.0,True,"(2458.3, 1665.9)",P5<br>NZ_RSAA01000010.1.region002<br>['terpene']<br>isorenieratene<br>0.57,BGC,2458.3,1665.9,0.50
NZ_RSAA01000004.1.region001,1.0,True,"(1513.7, 1227.0)",P5<br>NZ_RSAA01000004.1.region001<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1513.7,1227.0,0.50
NZ_RSAA01000005.1.region001,10.0,True,"(951.32, 1524.7)",P5<br>NZ_RSAA01000005.1.region001<br>['terpene']<br>hopene<br>0.38,BGC,951.32,1524.7,0.50
NZ_RSAA01000005.1.region002,9.0,True,"(885.64, 1312.6)",P5<br>NZ_RSAA01000005.1.region002<br>['terpene']<br>geosmin<br>1.00,BGC,885.64,1312.6,0.50
NZ_RSAA01000006.1.region001,25.0,True,"(1542.2, 854.26)",P5<br>NZ_RSAA01000006.1.region001<br>['siderophore']<br>ficellomycin<br>0.07,BGC,1542.2,854.26,0.50
NZ_RSAA01000007.1.region001,14.0,True,"(971.32, 2475.0)",P5<br>NZ_RSAA01000007.1.region001<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,971.32,2475.0,0.50
NZ_RSAA01000007.1.region003,12.0,True,"(1054.4, 960.04)",P5<br>NZ_RSAA01000007.1.region003<br>['terpene']<br>SF2575<br>0.07,BGC,1054.4,960.04,0.50
NZ_RSAA01000009.1.region001,2.0,True,"(2127.2, 678.46)",P5<br>NZ_RSAA01000009.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,2127.2,678.46,0.50
NZ_CP102826.1.region001,2.0,True,"(2051.8, 783.31)",P3<br>NZ_CP102826.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,2051.8,783.31,0.50
NZ_CP102826.1.region003,1.0,True,"(1500.6, 1208.6)",P3<br>NZ_CP102826.1.region003<br>['NRPS']<br>marformycin A / marformycin B / marformycin C / marformycin D / marformycin E / marformycin F<br>0.17,BGC,1500.6,1208.6,0.50
NZ_CP102826.1.region005,7.0,True,"(1589.7, 1460.6)","P3<br>NZ_CP102826.1.region005<br>['T2PKS', 'hglE-KS']<br>granaticin<br>0.41",BGC,1589.7,1460.6,0.50
BGC0000227,7.0,True,"(1682.0, 1424.6)",BGC0000227<br>Polyketide<br>granaticin,MIBIG (BiG-SCAPE),1682.0,1424.6,0.50
NZ_CP102826.1.region006,41.0,True,"(1242.9, 1390.8)",P3<br>NZ_CP102826.1.region006<br>['terpene']<br>geosmin<br>1.00,BGC,1242.9,1390.8,0.50
NZ_CP102826.1.region007,84.0,True,"(1505.9, 482.78)",P3<br>NZ_CP102826.1.region007<br>['NRPS-like']<br>paromomycin<br>0.05,BGC,1505.9,482.78,0.50
NZ_CP102826.1.region008,23.0,True,"(2578.9, 622.54)","P3<br>NZ_CP102826.1.region008<br>['PKS-like', 'lanthipeptide-class-i']<br>calicheamicin<br>0.03",BGC,2578.9,622.54,0.50
NZ_CP102826.1.region009,12.0,True,"(2388.5, 2203.8)",P3<br>NZ_CP102826.1.region009<br>['terpene']<br>neoantimycin<br>0.20,BGC,2388.5,2203.8,0.50
