,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
NZ_PJNB01000001.1.region033,54.0,True,"(1997.8, 1893.7)",P2<br>NZ_PJNB01000001.1.region033<br>['NRPS']<br>atratumycin<br>0.05,BGC,1997.8,1893.7,0.40
NZ_PJNB01000001.1.region034,102.0,True,"(347.72, 3076.2)",P2<br>NZ_PJNB01000001.1.region034<br>['phenazine']<br>pyocyanine<br>0.57,BGC,347.72,3076.2,0.40
NZ_PJNB01000001.1.region036,8.0,True,"(903.21, 1728.1)","P2<br>NZ_PJNB01000001.1.region036<br>['ranthipeptide', 'indole']<br>fortimicin<br>0.05",BGC,903.21,1728.1,0.40
NZ_PJNB01000001.1.region037,12.0,True,"(2215.9, 1383.8)",P2<br>NZ_PJNB01000001.1.region037<br>['terpene']<br>SF2575<br>0.07,BGC,2215.9,1383.8,0.40
NZ_GL877878.1.region001,10.0,True,"(1790.8, 997.98)","P2<br>NZ_GL877878.1.region001<br>['terpene', 'T3PKS']<br>hopene<br>0.46",BGC,1790.8,997.98,0.40
NZ_GL877878.1.region003,12.0,True,"(2233.1, 2256.9)",P2<br>NZ_GL877878.1.region003<br>['terpene']<br>JBIR-06<br>0.22,BGC,2233.1,2256.9,0.40
NZ_GL877878.1.region004,81.0,True,"(2889.5, 768.01)",P2<br>NZ_GL877878.1.region004<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2889.5,768.01,0.40
NZ_GL877878.1.region005,14.0,True,"(2690.9, 1088.5)",P2<br>NZ_GL877878.1.region005<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,2690.9,1088.5,0.40
NZ_GL877878.1.region006,95.0,True,"(2695.6, 1608.8)",P2<br>NZ_GL877878.1.region006<br>['arylpolyene']<br>A54145<br>0.03,BGC,2695.6,1608.8,0.40
NZ_GL877878.1.region007,33.0,True,"(1730.8, 1432.7)","P2<br>NZ_GL877878.1.region007<br>['NRPS', 'T1PKS', 'PKS-like']<br>nataxazole<br>0.19",BGC,1730.8,1432.7,0.40
NZ_GL877878.1.region008,1.0,True,"(1816.4, 1660.1)",P2<br>NZ_GL877878.1.region008<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1816.4,1660.1,0.40
NZ_GL877878.1.region009,54.0,True,"(2014.0, 1872.3)",P2<br>NZ_GL877878.1.region009<br>['NRPS']<br>atratumycin<br>0.08,BGC,2014.0,1872.3,0.40
NZ_GL877878.1.region010,120.0,True,"(553.48, 2514.5)",P2<br>NZ_GL877878.1.region010<br>['T1PKS']<br>BE-14106<br>0.21,BGC,553.48,2514.5,0.40
BGC0000029,120.0,True,"(588.42, 2585.7)",BGC0000029<br>Polyketide<br>BE-14106,MIBIG (KnownClusterBlast),588.42,2585.7,0.40
NZ_GL877878.1.region011,94.0,True,"(1313.5, 1416.7)","P2<br>NZ_GL877878.1.region011<br>['lanthipeptide-class-i', 'PKS-like']<br>platensimycin / platencin<br>0.11",BGC,1313.5,1416.7,0.40
NZ_GL877878.1.region013,14.0,True,"(2531.4, 1002.2)",P2<br>NZ_GL877878.1.region013<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2531.4,1002.2,0.40
NZ_GL877879.1.region002,22.0,True,"(1595.7, 1666.4)",P2<br>NZ_GL877879.1.region002<br>['T3PKS']<br>branched-chain fatty acids<br>0.75,BGC,1595.7,1666.4,0.40
NZ_GL877879.1.region003,2.0,True,"(1456.7, 761.83)",P2<br>NZ_GL877879.1.region003<br>['ectoine']<br>ectoine<br>1.00,BGC,1456.7,761.83,0.40
NZ_GL877879.1.region004,99.0,True,"(2579.3, 2594.9)","P2<br>NZ_GL877879.1.region004<br>['NRPS', 'T1PKS']<br>A83543A<br>1.26",BGC,2579.3,2594.9,0.40
NZ_GL877879.1.region006,8.0,True,"(870.11, 1746.1)","P2<br>NZ_GL877879.1.region006<br>['ranthipeptide', 'indole']<br>fortimicin<br>0.05",BGC,870.11,1746.1,0.40
NZ_GL877879.1.region007,12.0,True,"(2225.4, 1407.2)",P2<br>NZ_GL877879.1.region007<br>['terpene']<br>SF2575<br>0.07,BGC,2225.4,1407.2,0.40
NZ_GL877879.1.region008,102.0,True,"(324.01, 3022.2)",P2<br>NZ_GL877879.1.region008<br>['phenazine']<br>pyocyanine<br>0.57,BGC,324.01,3022.2,0.40
NZ_GL877879.1.region010,9.0,True,"(1884.7, 1039.9)",P2<br>NZ_GL877879.1.region010<br>['terpene']<br>geosmin<br>1.00,BGC,1884.7,1039.9,0.40
NZ_GL877879.1.region011,16.0,True,"(1245.4, 1591.2)","P2<br>NZ_GL877879.1.region011<br>['NRPS', 'T1PKS']<br>heat-stable antifungal factor<br>0.38",BGC,1245.4,1591.2,0.40
NZ_GL877879.1.region012,15.0,True,"(1986.1, 1100.6)",P2<br>NZ_GL877879.1.region012<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,1986.1,1100.6,0.40
NZ_GL877879.1.region013,8.0,True,"(1285.7, 1780.8)","P2<br>NZ_GL877879.1.region013<br>['terpene', 'lipolanthine', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,1285.7,1780.8,0.40
NZ_GL877881.1.region002,118.0,True,"(1913.7, 2479.8)","P2<br>NZ_GL877881.1.region002<br>['T3PKS', 'arylpolyene']<br>virginiamycin S1<br>0.17",BGC,1913.7,2479.8,0.40
NZ_GL877881.1.region003,28.0,True,"(626.6, 1134.7)",P2<br>NZ_GL877881.1.region003<br>['siderophore']<br>staphylobactin<br>0.25,BGC,626.6,1134.7,0.40
NZ_GL877881.1.region005,119.0,True,"(2940.2, 1925.6)",P2<br>NZ_GL877881.1.region005<br>['NRPS']<br>ansacarbamitocin A<br>0.04,BGC,2940.2,1925.6,0.40
NZ_GL877882.1.region002,101.0,True,"(1211.4, 404.11)",P2<br>NZ_GL877882.1.region002<br>['NRPS']<br>coelibactin<br>1.00,BGC,1211.4,404.11,0.40
NZ_GL877882.1.region003,122.0,True,"(1669.1, 2867.1)",P2<br>NZ_GL877882.1.region003<br>['CDPS']<br>olimycin A / olimycin B<br>0.06,BGC,1669.1,2867.1,0.40
BGC0001719,122.0,True,"(1712.5, 2808.0)",BGC0001719<br>Polyketide<br>olimycin A;olimycin B,MIBIG (KnownClusterBlast),1712.5,2808.0,0.40
NZ_GL877882.1.region004,121.0,True,"(2460.2, 2825.6)","P2<br>NZ_GL877882.1.region004<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08",BGC,2460.2,2825.6,0.40
NZ_GL877886.1.region001,123.0,True,"(293.94, 2580.2)",P2<br>NZ_GL877886.1.region001<br>['T1PKS']<br>piericidin A1<br>0.50,BGC,293.94,2580.2,0.40
BGC0000124,123.0,True,"(290.07, 2508.0)",BGC0000124<br>Polyketide<br>piericidin A1,MIBIG (KnownClusterBlast),290.07,2508.0,0.40
NZ_CP031142.1.region012,95.0,True,"(2782.8, 1648.7)",P2<br>NZ_CP031142.1.region012<br>['arylpolyene']<br>nan<br>nan,BGC,2782.8,1648.7,0.40
NZ_CP040605.1.region026,95.0,True,"(2705.0, 1665.1)",P2<br>NZ_CP040605.1.region026<br>['arylpolyene']<br>nan<br>nan,BGC,2705.0,1665.1,0.40
NZ_CP054839.1.region035,124.0,True,"(708.21, 2973.9)",P8<br>NZ_CP054839.1.region035<br>['arylpolyene']<br>nan<br>nan,BGC,708.21,2973.9,0.40
NZ_PDBV01000001.1.region036,124.0,True,"(673.36, 2901.8)",P8<br>NZ_PDBV01000001.1.region036<br>['arylpolyene']<br>nan<br>nan,BGC,673.36,2901.8,0.40
NZ_JABNNH010000001.1.region033,124.0,True,"(655.37, 2928.4)",P8<br>NZ_JABNNH010000001.1.region033<br>['arylpolyene']<br>nan<br>nan,BGC,655.37,2928.4,0.40
NC_009142.1.region014,125.0,True,"(1778.7, 308.36)",P8<br>NC_009142.1.region014<br>['arylpolyene']<br>nan<br>nan,BGC,1778.7,308.36,0.40
NZ_PDBV01000001.1.region013,125.0,True,"(1719.2, 258.0)",P8<br>NZ_PDBV01000001.1.region013<br>['arylpolyene']<br>nan<br>nan,BGC,1719.2,258.0,0.40
NC_009142.1.region037,124.0,True,"(700.23, 2921.5)",P8<br>NC_009142.1.region037<br>['arylpolyene']<br>nan<br>nan,BGC,700.23,2921.5,0.40
NZ_CP069353.1.region037,50.0,True,"(757.63, 838.87)",P8<br>NZ_CP069353.1.region037<br>['other']<br>nan<br>nan,BGC,757.63,838.87,0.40
NZ_PDBV01000001.1.region035,50.0,True,"(787.98, 802.04)",P8<br>NZ_PDBV01000001.1.region035<br>['other']<br>nan<br>nan,BGC,787.98,802.04,0.40
NZ_CP031142.1.region001,126.0,True,"(3089.3, 2582.8)",P2<br>NZ_CP031142.1.region001<br>['arylpolyene']<br>nan<br>nan,BGC,3089.3,2582.8,0.40
NZ_PJNB01000001.1.region025,126.0,True,"(3011.9, 2549.1)",P2<br>NZ_PJNB01000001.1.region025<br>['arylpolyene']<br>nan<br>nan,BGC,3011.9,2549.1,0.40
NZ_JABNNH010000001.1.region032,50.0,True,"(813.68, 837.17)",P8<br>NZ_JABNNH010000001.1.region032<br>['other']<br>nan<br>nan,BGC,813.68,837.17,0.40
NZ_JABNNH010000001.1.region009,125.0,True,"(1705.4, 334.75)",P8<br>NZ_JABNNH010000001.1.region009<br>['arylpolyene']<br>nan<br>nan,BGC,1705.4,334.75,0.40
NZ_JABNNH010000001.1.region005,83.0,True,"(1676.7, 2012.7)",P8<br>NZ_JABNNH010000001.1.region005<br>['redox-cofactor']<br>nan<br>nan,BGC,1676.7,2012.7,0.40
NZ_PDBV01000001.1.region009,83.0,True,"(1620.9, 2019.7)",P8<br>NZ_PDBV01000001.1.region009<br>['redox-cofactor']<br>nan<br>nan,BGC,1620.9,2019.7,0.40
NZ_RSAA01000007.1.region004,31.0,True,"(2742.8, 2184.4)",P5<br>NZ_RSAA01000007.1.region004<br>['arylpolyene']<br>nan<br>nan,BGC,2742.8,2184.4,0.40
NZ_JADDUE010000013.1.region001,83.0,True,"(1650.2, 1854.6)",P6<br>NZ_JADDUE010000013.1.region001<br>['redox-cofactor']<br>nan<br>nan,BGC,1650.2,1854.6,0.40
NC_009142.1.region010,83.0,True,"(1597.3, 2015.5)",P8<br>NC_009142.1.region010<br>['redox-cofactor']<br>nan<br>nan,BGC,1597.3,2015.5,0.40
NZ_CP061007.1.region021,100.0,True,"(857.28, 2342.9)","P2<br>NZ_CP061007.1.region021<br>['phosphonate', 'other']<br>nan<br>nan",BGC,857.28,2342.9,0.40
NZ_GL877879.1.region009,100.0,True,"(908.73, 2351.4)","P2<br>NZ_GL877879.1.region009<br>['phosphonate', 'other']<br>nan<br>nan",BGC,908.73,2351.4,0.40
NC_009142.1.region036,50.0,True,"(734.96, 791.33)",P8<br>NC_009142.1.region036<br>['other']<br>nan<br>nan,BGC,734.96,791.33,0.40
NZ_JAGPXE010000004.1.region002,8.0,True,"(1016.6, 1852.6)",P5<br>NZ_JAGPXE010000004.1.region002<br>['indole']<br>nan<br>nan,BGC,1016.6,1852.6,0.40
NZ_RSAA01000020.1.region001,8.0,True,"(965.55, 1920.2)",P5<br>NZ_RSAA01000020.1.region001<br>['indole']<br>nan<br>nan,BGC,965.55,1920.2,0.40
NZ_CP059557.1.region020,56.0,True,"(1889.9, 1409.2)",P7<br>NZ_CP059557.1.region020<br>['arylpolyene']<br>nan<br>nan,BGC,1889.9,1409.2,0.40
NZ_CP069353.1.region038,124.0,True,"(679.78, 2950.5)",P8<br>NZ_CP069353.1.region038<br>['arylpolyene']<br>nan<br>nan,BGC,679.78,2950.5,0.40
NZ_CP069353.1.region015,125.0,True,"(1763.4, 266.3)",P8<br>NZ_CP069353.1.region015<br>['arylpolyene']<br>nan<br>nan,BGC,1763.4,266.3,0.40
NZ_CP054839.1.region033,83.0,True,"(1658.6, 1954.3)","P8<br>NZ_CP054839.1.region033<br>['CDPS', 'redox-cofactor']<br>nan<br>nan",BGC,1658.6,1954.3,0.40
NZ_GL877879.1.region001,126.0,True,"(3006.9, 2601.0)",P2<br>NZ_GL877879.1.region001<br>['arylpolyene']<br>nan<br>nan,BGC,3006.9,2601.0,0.40
NZ_CP069353.1.region010,83.0,True,"(1647.5, 2020.4)",P8<br>NZ_CP069353.1.region010<br>['redox-cofactor']<br>nan<br>nan,BGC,1647.5,2020.4,0.40
NZ_CP061007.1.region024,122.0,True,"(1658.7, 2939.1)",P2<br>NZ_CP061007.1.region024<br>['CDPS']<br>nan<br>nan,BGC,1658.7,2939.1,0.40
NZ_CP061007.1.region037,126.0,True,"(3062.7, 2538.0)",P2<br>NZ_CP061007.1.region037<br>['arylpolyene']<br>nan<br>nan,BGC,3062.7,2538.0,0.40
NZ_PJNB01000001.1.region009,100.0,True,"(878.57, 2394.8)","P2<br>NZ_PJNB01000001.1.region009<br>['phosphonate', 'other']<br>nan<br>nan",BGC,878.57,2394.8,0.40
NZ_PJNB01000001.1.region012,122.0,True,"(1601.9, 2895.2)",P2<br>NZ_PJNB01000001.1.region012<br>['CDPS']<br>nan<br>nan,BGC,1601.9,2895.2,0.40
NZ_FOUP01000006.1.region001,127.0,True,"(401.48, 298.43)","P1<br>NZ_FOUP01000006.1.region001<br>['lanthipeptide-class-i', 'PKS-like']<br>nan<br>nan",BGC,401.48,298.43,0.40
NZ_RBXX01000002.1.region005,127.0,True,"(341.9, 258.0)","P1<br>NZ_RBXX01000002.1.region005<br>['lanthipeptide-class-i', 'PKS-like']<br>nan<br>nan",BGC,341.9,258.0,0.40
NZ_VIWX01000002.1.region001,8.0,True,"(999.78, 1696.2)",P5<br>NZ_VIWX01000002.1.region001<br>['indole']<br>nan<br>nan,BGC,999.78,1696.2,0.40
NZ_CP031142.1.region024,128.0,True,"(1533.3, 2710.3)",P2<br>NZ_CP031142.1.region024<br>['butyrolactone']<br>nan<br>nan,BGC,1533.3,2710.3,0.40
NZ_CP040605.1.region015,128.0,True,"(1583.3, 2658.0)",P2<br>NZ_CP040605.1.region015<br>['butyrolactone']<br>nan<br>nan,BGC,1583.3,2658.0,0.40
NZ_CP054839.1.region028,125.0,True,"(1749.7, 342.43)",P8<br>NZ_CP054839.1.region028<br>['arylpolyene']<br>nan<br>nan,BGC,1749.7,342.43,0.40
NC_009142.1.region003,129.0,True,"(3202.5, 300.2)",P8<br>NC_009142.1.region003<br>['arylpolyene']<br>nan<br>nan,BGC,3202.5,300.2,0.40
NZ_CP069353.1.region003,129.0,True,"(3143.9, 258.0)",P8<br>NZ_CP069353.1.region003<br>['arylpolyene']<br>nan<br>nan,BGC,3143.9,258.0,0.40
NZ_JADDUE010000007.1.region001,130.0,,"(2515.4, 108.0)",P6<br>NZ_JADDUE010000007.1.region001<br>['CDPS']<br>nan<br>nan,BGC,2515.4,108.0,0.40
NZ_CP031142.1.region030,131.0,,"(143.94, 2898.0)",P2<br>NZ_CP031142.1.region030<br>['betalactone']<br>nan<br>nan,BGC,143.94,2898.0,0.40
NZ_CP040605.1.region009,132.0,,"(743.58, 1690.5)","P2<br>NZ_CP040605.1.region009<br>['RRE-containing', 'PKS-like', 'guanidinotides']<br>nan<br>nan",BGC,743.58,1690.5,0.40
NZ_JAGPXE010000011.1.region002,12.0,True,"(3205.4, 498.0)",P5<br>NZ_JAGPXE010000011.1.region002<br>['ectoine']<br>nan<br>nan,BGC,3205.4,498.0,0.40
NZ_CP054839.1.region013,133.0,,"(143.94, 2748.0)",P8<br>NZ_CP054839.1.region013<br>['betalactone']<br>nan<br>nan,BGC,143.94,2748.0,0.40
NZ_CP054839.1.region010,134.0,,"(1671.7, 1639.9)",P8<br>NZ_CP054839.1.region010<br>['redox-cofactor']<br>nan<br>nan,BGC,1671.7,1639.9,0.40
NZ_RSAA01000010.1.region003,135.0,True,"(1878.1, 1887.2)",P5<br>NZ_RSAA01000010.1.region003<br>['arylpolyene']<br>nan<br>nan,BGC,1878.1,1887.2,0.40
NZ_JACHIV010000001.1.region017,128.0,True,"(1405.4, 2775.9)",P7<br>NZ_JACHIV010000001.1.region017<br>['butyrolactone']<br>nan<br>nan,BGC,1405.4,2775.9,0.40
NZ_CP040605.1.region021,136.0,,"(143.94, 468.0)",P2<br>NZ_CP040605.1.region021<br>['redox-cofactor']<br>nan<br>nan,BGC,143.94,468.0,0.40
NZ_CP059557.1.region008,137.0,,"(3233.9, 1968.0)",P7<br>NZ_CP059557.1.region008<br>['betalactone']<br>nan<br>nan,BGC,3233.9,1968.0,0.40
NZ_CP031142.1.region013,138.0,,"(3233.9, 2808.0)",P2<br>NZ_CP031142.1.region013<br>['betalactone']<br>nan<br>nan,BGC,3233.9,2808.0,0.40
NZ_CP031142.1.region016,139.0,,"(2003.9, 3168.0)",P2<br>NZ_CP031142.1.region016<br>['indole']<br>nan<br>nan,BGC,2003.9,3168.0,0.40
NZ_VIWX01000001.1.region010,140.0,True,"(2621.9, 2294.2)",P5<br>NZ_VIWX01000001.1.region010<br>['arylpolyene']<br>nan<br>nan,BGC,2621.9,2294.2,0.40
NZ_CP054839.1.region036,141.0,True,"(1912.8, 1887.7)",P8<br>NZ_CP054839.1.region036<br>['ectoine']<br>nan<br>nan,BGC,1912.8,1887.7,0.40
NZ_CP102826.1.region016,142.0,,"(533.94, 3168.0)",P3<br>NZ_CP102826.1.region016<br>['other']<br>nan<br>nan,BGC,533.94,3168.0,0.40
NZ_CP059556.1.region024,12.0,True,"(233.94, 3168.0)",P7<br>NZ_CP059556.1.region024<br>['butyrolactone']<br>nan<br>nan,BGC,233.94,3168.0,0.40
NZ_JACHIW010000003.1.region002,143.0,,"(3205.4, 1038.0)",P4<br>NZ_JACHIW010000003.1.region002<br>['betalactone']<br>nan<br>nan,BGC,3205.4,1038.0,0.40
NZ_RSAA01000007.1.region002,144.0,True,"(746.48, 1857.2)",P5<br>NZ_RSAA01000007.1.region002<br>['ranthipeptide']<br>nan<br>nan,BGC,746.48,1857.2,0.40
NZ_VIWX01000001.1.region007,144.0,True,"(718.41, 1783.4)",P5<br>NZ_VIWX01000001.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,718.41,1783.4,0.40
NZ_FOZX01000004.1.region002,144.0,True,"(786.72, 1857.5)",P5<br>NZ_FOZX01000004.1.region002<br>['ranthipeptide']<br>nan<br>nan,BGC,786.72,1857.5,0.40
NZ_RBXX01000002.1.region007,144.0,True,"(724.75, 1846.1)",P1<br>NZ_RBXX01000002.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,724.75,1846.1,0.40
NZ_FOUP01000002.1.region003,144.0,True,"(778.1, 1837.4)",P1<br>NZ_FOUP01000002.1.region003<br>['ranthipeptide']<br>nan<br>nan,BGC,778.1,1837.4,0.40
NZ_VWPH01000016.1.region001,144.0,True,"(758.2, 1822.1)",P1<br>NZ_VWPH01000016.1.region001<br>['ranthipeptide']<br>nan<br>nan,BGC,758.2,1822.1,0.40
NZ_JACCFJ010000001.1.region004,144.0,True,"(769.76, 1885.3)",P1<br>NZ_JACCFJ010000001.1.region004<br>['ranthipeptide']<br>nan<br>nan,BGC,769.76,1885.3,0.40
NZ_CP054839.1.region014,145.0,True,"(882.82, 332.75)",P8<br>NZ_CP054839.1.region014<br>['ranthipeptide']<br>nan<br>nan,BGC,882.82,332.75,0.40
NZ_JABNNH010000001.1.region023,145.0,True,"(805.37, 299.06)",P8<br>NZ_JABNNH010000001.1.region023<br>['ranthipeptide']<br>nan<br>nan,BGC,805.37,299.06,0.40
NZ_FNVB01000002.1.region005,144.0,True,"(712.71, 1823.3)",P1<br>NZ_FNVB01000002.1.region005<br>['ranthipeptide']<br>nan<br>nan,BGC,712.71,1823.3,0.40
NZ_FOME01000001.1.region002,144.0,True,"(733.63, 1807.1)",P1<br>NZ_FOME01000001.1.region002<br>['ranthipeptide']<br>nan<br>nan,BGC,733.63,1807.1,0.40
NZ_JAGPXE010000009.1.region001,144.0,True,"(750.72, 1780.7)",P5<br>NZ_JAGPXE010000009.1.region001<br>['ranthipeptide']<br>nan<br>nan,BGC,750.72,1780.7,0.40
NZ_CP054839.1.region020,21.0,True,"(633.65, 2688.0)",P8<br>NZ_CP054839.1.region020<br>['lanthipeptide-class-iv']<br>nan<br>nan,BGC,633.65,2688.0,0.40
NZ_CP069353.1.region028,145.0,True,"(800.39, 351.04)",P8<br>NZ_CP069353.1.region028<br>['ranthipeptide']<br>nan<br>nan,BGC,800.39,351.04,0.40
NZ_PDBV01000001.1.region026,145.0,True,"(856.21, 288.0)",P8<br>NZ_PDBV01000001.1.region026<br>['ranthipeptide']<br>nan<br>nan,BGC,856.21,288.0,0.40
NZ_CP031142.1.region031,144.0,True,"(752.96, 1880.9)",P2<br>NZ_CP031142.1.region031<br>['ranthipeptide']<br>nan<br>nan,BGC,752.96,1880.9,0.40
NZ_CP054839.1.region015,146.0,True,"(3132.8, 1562.8)",P8<br>NZ_CP054839.1.region015<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,3132.8,1562.8,0.40
NZ_JABNNH010000001.1.region022,146.0,True,"(3055.4, 1529.1)",P8<br>NZ_JABNNH010000001.1.region022<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,3055.4,1529.1,0.40
NZ_CP031142.1.region018,12.0,True,"(3203.5, 1168.4)",P2<br>NZ_CP031142.1.region018<br>['RRE-containing']<br>nan<br>nan,BGC,3203.5,1168.4,0.40
NZ_CP040605.1.region022,12.0,True,"(3143.9, 1128.0)",P2<br>NZ_CP040605.1.region022<br>['RRE-containing']<br>nan<br>nan,BGC,3143.9,1128.0,0.40
NZ_CP040605.1.region016,95.0,True,"(2603.9, 1428.0)","P2<br>NZ_CP040605.1.region016<br>['thiopeptide', 'LAP']<br>nan<br>nan",BGC,2603.9,1428.0,0.40
NC_009142.1.region027,145.0,True,"(848.16, 371.71)",P8<br>NC_009142.1.region027<br>['ranthipeptide']<br>nan<br>nan,BGC,848.16,371.71,0.40
NZ_CP069353.1.region027,146.0,True,"(3050.4, 1581.0)",P8<br>NZ_CP069353.1.region027<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,3050.4,1581.0,0.40
NC_009142.1.region026,146.0,True,"(3106.2, 1518.0)",P8<br>NC_009142.1.region026<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,3106.2,1518.0,0.40
NZ_PDBV01000001.1.region025,146.0,True,"(3098.2, 1601.7)",P8<br>NZ_PDBV01000001.1.region025<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,3098.2,1601.7,0.40
NZ_CP061007.1.region030,147.0,True,"(3130.5, 2280.2)",P2<br>NZ_CP061007.1.region030<br>['RRE-containing']<br>nan<br>nan,BGC,3130.5,2280.2,0.40
NZ_PJNB01000001.1.region018,147.0,True,"(3071.9, 2238.0)",P2<br>NZ_PJNB01000001.1.region018<br>['RRE-containing']<br>nan<br>nan,BGC,3071.9,2238.0,0.40
NZ_GL877878.1.region002,147.0,True,"(3064.7, 2309.5)",P2<br>NZ_GL877878.1.region002<br>['RRE-containing']<br>nan<br>nan,BGC,3064.7,2309.5,0.40
NZ_JAGPXE010000010.1.region001,148.0,,"(205.37, 2208.0)",P5<br>NZ_JAGPXE010000010.1.region001<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,205.37,2208.0,0.40
NZ_CP031142.1.region035,12.0,True,"(1151.9, 1913.7)",P2<br>NZ_CP031142.1.region035<br>['RRE-containing']<br>nan<br>nan,BGC,1151.9,1913.7,0.40
NZ_JADDUE010000015.1.region001,149.0,True,"(2363.7, 1626.1)",P6<br>NZ_JADDUE010000015.1.region001<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,2363.7,1626.1,0.40
NZ_JACHIW010000001.1.region009,150.0,,"(205.37, 858.0)",P4<br>NZ_JACHIW010000001.1.region009<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,205.37,858.0,0.40
NZ_FNVB01000003.1.region004,151.0,True,"(251.9, 1408.4)",P1<br>NZ_FNVB01000003.1.region004<br>['RiPP-like']<br>nan<br>nan,BGC,251.9,1408.4,0.40
NZ_JADDUE010000010.1.region001,152.0,,"(717.48, 1733.1)",P6<br>NZ_JADDUE010000010.1.region001<br>['ranthipeptide']<br>nan<br>nan,BGC,717.48,1733.1,0.40
NZ_JADDUE010000002.1.region001,153.0,True,"(3235.4, 828.0)",P6<br>NZ_JADDUE010000002.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,3235.4,828.0,0.40
NZ_CP040605.1.region004,154.0,,"(2843.9, 118.43)",P2<br>NZ_CP040605.1.region004<br>['RRE-containing']<br>nan<br>nan,BGC,2843.9,118.43,0.40
NZ_CP059556.1.region007,155.0,,"(743.25, 1715.6)",P7<br>NZ_CP059556.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,743.25,1715.6,0.40
NZ_VIWX01000001.1.region003,156.0,,"(1571.9, 2568.0)",P5<br>NZ_VIWX01000001.1.region003<br>['RiPP-like']<br>nan<br>nan,BGC,1571.9,2568.0,0.40
NZ_JAGPXE010000011.1.region001,12.0,True,"(3235.4, 2388.0)",P5<br>NZ_JAGPXE010000011.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,3235.4,2388.0,0.40
NZ_JACHIW010000001.1.region015,149.0,True,"(2353.0, 1664.4)",P4<br>NZ_JACHIW010000001.1.region015<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,2353.0,1664.4,0.40
NZ_JACHIV010000001.1.region021,157.0,,"(1667.6, 1736.0)",P7<br>NZ_JACHIV010000001.1.region021<br>['lanthipeptide-class-v']<br>nan<br>nan,BGC,1667.6,1736.0,0.40
NZ_VWPH01000006.1.region001,158.0,True,"(3251.9, 1248.0)",P1<br>NZ_VWPH01000006.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,3251.9,1248.0,0.40
NZ_JAGPXE010000007.1.region001,149.0,True,"(2173.9, 1613.3)",P5<br>NZ_JAGPXE010000007.1.region001<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,2173.9,1613.3,0.40
NZ_RSAA01000010.1.region001,158.0,True,"(1484.7, 1596.0)",P5<br>NZ_RSAA01000010.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,1484.7,1596.0,0.40
NZ_JACHIV010000001.1.region007,159.0,,"(1278.5, 1459.5)",P7<br>NZ_JACHIV010000001.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,1278.5,1459.5,0.40
NZ_JACHIW010000001.1.region007,149.0,True,"(2335.6, 1700.4)",P4<br>NZ_JACHIW010000001.1.region007<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,2335.6,1700.4,0.40
NZ_CP102826.1.region002,12.0,True,"(113.94, 1998.0)",P3<br>NZ_CP102826.1.region002<br>['RiPP-like']<br>nan<br>nan,BGC,113.94,1998.0,0.40
BGC0000958,27.0,True,"(2323.1, 2095.2)",BGC0000958<br>NRP;Polyketide<br>antimycin,MIBIG (BiG-SCAPE),2323.1,2095.2,0.40
BGC0001216,27.0,True,"(2291.3, 2099.7)",BGC0001216<br>NRP;Polyketide<br>splenocin C,MIBIG (BiG-SCAPE),2291.3,2099.7,0.40
NZ_JAGPXE010000006.1.region001,160.0,True,"(3100.5, 3000.2)",P5<br>NZ_JAGPXE010000006.1.region001<br>['NAPAA']<br>nan<br>nan,BGC,3100.5,3000.2,0.40
NZ_VIWX01000001.1.region004,160.0,True,"(3041.9, 2958.0)",P5<br>NZ_VIWX01000001.1.region004<br>['NAPAA']<br>nan<br>nan,BGC,3041.9,2958.0,0.40
NZ_CP061007.1.region017,161.0,True,"(444.84, 1308.0)",P2<br>NZ_CP061007.1.region017<br>['NRPS']<br>nan<br>nan,BGC,444.84,1308.0,0.40
