,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
NZ_PJNB01000001.1.region032,75.0,True,"(1897.0, 1038.9)",P2<br>NZ_PJNB01000001.1.region032<br>['NRPS']<br>thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin<br>0.20,BGC,1897.0,1038.9,0.30
NZ_PJNB01000001.1.region033,58.0,True,"(1319.9, 1102.0)",P2<br>NZ_PJNB01000001.1.region033<br>['NRPS']<br>atratumycin<br>0.05,BGC,1319.9,1102.0,0.30
NZ_PJNB01000001.1.region034,106.0,True,"(515.72, 3180.2)",P2<br>NZ_PJNB01000001.1.region034<br>['phenazine']<br>pyocyanine<br>0.57,BGC,515.72,3180.2,0.30
NZ_PJNB01000001.1.region036,8.0,True,"(2096.0, 2055.1)","P2<br>NZ_PJNB01000001.1.region036<br>['ranthipeptide', 'indole']<br>fortimicin<br>0.05",BGC,2096.0,2055.1,0.30
NZ_PJNB01000001.1.region037,21.0,True,"(913.81, 1624.6)",P2<br>NZ_PJNB01000001.1.region037<br>['terpene']<br>SF2575<br>0.07,BGC,913.81,1624.6,0.30
NZ_GL877878.1.region001,10.0,True,"(1061.6, 1992.3)","P2<br>NZ_GL877878.1.region001<br>['terpene', 'T3PKS']<br>hopene<br>0.46",BGC,1061.6,1992.3,0.30
NZ_GL877878.1.region003,12.0,True,"(2588.0, 1686.2)",P2<br>NZ_GL877878.1.region003<br>['terpene']<br>JBIR-06<br>0.22,BGC,2588.0,1686.2,0.30
NZ_GL877878.1.region004,85.0,True,"(3059.8, 1138.0)",P2<br>NZ_GL877878.1.region004<br>['T3PKS']<br>flaviolin<br>0.75,BGC,3059.8,1138.0,0.30
NZ_GL877878.1.region005,14.0,True,"(1845.6, 2461.6)",P2<br>NZ_GL877878.1.region005<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,1845.6,2461.6,0.30
NZ_GL877878.1.region006,99.0,True,"(1394.6, 807.84)",P2<br>NZ_GL877878.1.region006<br>['arylpolyene']<br>A54145<br>0.03,BGC,1394.6,807.84,0.30
NZ_GL877878.1.region007,34.0,True,"(1442.3, 1624.3)","P2<br>NZ_GL877878.1.region007<br>['NRPS', 'T1PKS', 'PKS-like']<br>nataxazole<br>0.19",BGC,1442.3,1624.3,0.30
NZ_GL877878.1.region008,1.0,True,"(1405.8, 1308.4)",P2<br>NZ_GL877878.1.region008<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1405.8,1308.4,0.30
NZ_GL877878.1.region009,58.0,True,"(1344.1, 1090.7)",P2<br>NZ_GL877878.1.region009<br>['NRPS']<br>atratumycin<br>0.08,BGC,1344.1,1090.7,0.30
NZ_GL877878.1.region010,126.0,True,"(374.94, 1656.2)",P2<br>NZ_GL877878.1.region010<br>['T1PKS']<br>BE-14106<br>0.21,BGC,374.94,1656.2,0.30
BGC0000029,126.0,True,"(371.07, 1584.0)",BGC0000029<br>Polyketide<br>BE-14106,MIBIG (KnownClusterBlast),371.07,1584.0,0.30
NZ_GL877878.1.region011,98.0,True,"(1927.6, 1365.7)","P2<br>NZ_GL877878.1.region011<br>['lanthipeptide-class-i', 'PKS-like']<br>platensimycin / platencin<br>0.11",BGC,1927.6,1365.7,0.30
NZ_GL877878.1.region013,14.0,True,"(1881.4, 2379.4)",P2<br>NZ_GL877878.1.region013<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1881.4,2379.4,0.30
NZ_GL877879.1.region002,23.0,True,"(1577.6, 1416.7)",P2<br>NZ_GL877879.1.region002<br>['T3PKS']<br>branched-chain fatty acids<br>0.75,BGC,1577.6,1416.7,0.30
NZ_GL877879.1.region003,2.0,True,"(2332.6, 727.73)",P2<br>NZ_GL877879.1.region003<br>['ectoine']<br>ectoine<br>1.00,BGC,2332.6,727.73,0.30
NZ_GL877879.1.region004,103.0,True,"(2729.3, 713.88)","P2<br>NZ_GL877879.1.region004<br>['NRPS', 'T1PKS']<br>A83543A<br>1.26",BGC,2729.3,713.88,0.30
NZ_GL877879.1.region006,8.0,True,"(2157.5, 2028.0)","P2<br>NZ_GL877879.1.region006<br>['ranthipeptide', 'indole']<br>fortimicin<br>0.05",BGC,2157.5,2028.0,0.30
NZ_GL877879.1.region007,21.0,True,"(908.43, 1587.9)",P2<br>NZ_GL877879.1.region007<br>['terpene']<br>SF2575<br>0.07,BGC,908.43,1587.9,0.30
NZ_GL877879.1.region008,106.0,True,"(492.01, 3126.2)",P2<br>NZ_GL877879.1.region008<br>['phenazine']<br>pyocyanine<br>0.57,BGC,492.01,3126.2,0.30
NZ_GL877879.1.region010,9.0,True,"(1277.5, 2043.6)",P2<br>NZ_GL877879.1.region010<br>['terpene']<br>geosmin<br>1.00,BGC,1277.5,2043.6,0.30
NZ_GL877879.1.region011,16.0,True,"(1882.7, 1700.9)","P2<br>NZ_GL877879.1.region011<br>['NRPS', 'T1PKS']<br>heat-stable antifungal factor<br>0.38",BGC,1882.7,1700.9,0.30
NZ_GL877879.1.region012,15.0,True,"(1340.6, 2042.8)",P2<br>NZ_GL877879.1.region012<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,1340.6,2042.8,0.30
NZ_GL877879.1.region013,46.0,True,"(1992.8, 1479.0)","P2<br>NZ_GL877879.1.region013<br>['terpene', 'lipolanthine', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,1992.8,1479.0,0.30
NZ_GL877881.1.region002,122.0,True,"(1159.7, 2399.8)","P2<br>NZ_GL877881.1.region002<br>['T3PKS', 'arylpolyene']<br>virginiamycin S1<br>0.17",BGC,1159.7,2399.8,0.30
NZ_GL877881.1.region003,29.0,True,"(760.06, 2169.9)",P2<br>NZ_GL877881.1.region003<br>['siderophore']<br>staphylobactin<br>0.25,BGC,760.06,2169.9,0.30
NZ_GL877881.1.region005,123.0,True,"(3138.2, 296.6)",P2<br>NZ_GL877881.1.region005<br>['NRPS']<br>ansacarbamitocin A<br>0.04,BGC,3138.2,296.6,0.30
NZ_GL877882.1.region002,105.0,True,"(3206.4, 771.11)",P2<br>NZ_GL877882.1.region002<br>['NRPS']<br>coelibactin<br>1.00,BGC,3206.4,771.11,0.30
NZ_GL877882.1.region003,127.0,True,"(2200.1, 2919.1)",P2<br>NZ_GL877882.1.region003<br>['CDPS']<br>olimycin A / olimycin B<br>0.06,BGC,2200.1,2919.1,0.30
BGC0001719,127.0,True,"(2243.5, 2860.0)",BGC0001719<br>Polyketide<br>olimycin A;olimycin B,MIBIG (KnownClusterBlast),2243.5,2860.0,0.30
NZ_GL877882.1.region004,125.0,True,"(3138.2, 1427.6)","P2<br>NZ_GL877882.1.region004<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08",BGC,3138.2,1427.6,0.30
NZ_GL877886.1.region001,128.0,True,"(2752.9, 3077.2)",P2<br>NZ_GL877886.1.region001<br>['T1PKS']<br>piericidin A1<br>0.50,BGC,2752.9,3077.2,0.30
BGC0000124,128.0,True,"(2749.1, 3005.0)",BGC0000124<br>Polyketide<br>piericidin A1,MIBIG (KnownClusterBlast),2749.1,3005.0,0.30
NZ_CP031142.1.region012,99.0,True,"(1481.8, 847.73)",P2<br>NZ_CP031142.1.region012<br>['arylpolyene']<br>nan<br>nan,BGC,1481.8,847.73,0.30
NZ_CP040605.1.region026,99.0,True,"(1404.0, 864.07)",P2<br>NZ_CP040605.1.region026<br>['arylpolyene']<br>nan<br>nan,BGC,1404.0,864.07,0.30
NZ_CP054839.1.region035,129.0,True,"(3098.2, 2356.9)",P8<br>NZ_CP054839.1.region035<br>['arylpolyene']<br>nan<br>nan,BGC,3098.2,2356.9,0.30
NZ_PDBV01000001.1.region036,129.0,True,"(3063.4, 2284.8)",P8<br>NZ_PDBV01000001.1.region036<br>['arylpolyene']<br>nan<br>nan,BGC,3063.4,2284.8,0.30
NZ_JABNNH010000001.1.region033,129.0,True,"(3045.4, 2311.4)",P8<br>NZ_JABNNH010000001.1.region033<br>['arylpolyene']<br>nan<br>nan,BGC,3045.4,2311.4,0.30
NC_009142.1.region014,130.0,True,"(1454.4, 357.79)",P8<br>NC_009142.1.region014<br>['arylpolyene']<br>nan<br>nan,BGC,1454.4,357.79,0.30
NZ_PDBV01000001.1.region013,130.0,True,"(1380.2, 308.0)",P8<br>NZ_PDBV01000001.1.region013<br>['arylpolyene']<br>nan<br>nan,BGC,1380.2,308.0,0.30
NC_009142.1.region037,129.0,True,"(3090.2, 2304.5)",P8<br>NC_009142.1.region037<br>['arylpolyene']<br>nan<br>nan,BGC,3090.2,2304.5,0.30
NZ_CP069353.1.region037,53.0,True,"(2824.6, 2846.9)",P8<br>NZ_CP069353.1.region037<br>['other']<br>nan<br>nan,BGC,2824.6,2846.9,0.30
NZ_PDBV01000001.1.region035,53.0,True,"(2855.0, 2810.0)",P8<br>NZ_PDBV01000001.1.region035<br>['other']<br>nan<br>nan,BGC,2855.0,2810.0,0.30
NZ_CP031142.1.region001,131.0,True,"(3254.3, 1309.8)",P2<br>NZ_CP031142.1.region001<br>['arylpolyene']<br>nan<br>nan,BGC,3254.3,1309.8,0.30
NZ_PJNB01000001.1.region025,131.0,True,"(3176.9, 1276.1)",P2<br>NZ_PJNB01000001.1.region025<br>['arylpolyene']<br>nan<br>nan,BGC,3176.9,1276.1,0.30
NZ_JABNNH010000001.1.region032,53.0,True,"(2880.7, 2845.2)",P8<br>NZ_JABNNH010000001.1.region032<br>['other']<br>nan<br>nan,BGC,2880.7,2845.2,0.30
NZ_JABNNH010000001.1.region009,130.0,True,"(1367.2, 377.28)",P8<br>NZ_JABNNH010000001.1.region009<br>['arylpolyene']<br>nan<br>nan,BGC,1367.2,377.28,0.30
NZ_JABNNH010000001.1.region005,132.0,True,"(2515.8, 960.11)",P8<br>NZ_JABNNH010000001.1.region005<br>['redox-cofactor']<br>nan<br>nan,BGC,2515.8,960.11,0.30
NZ_PDBV01000001.1.region009,132.0,True,"(2473.1, 946.58)",P8<br>NZ_PDBV01000001.1.region009<br>['redox-cofactor']<br>nan<br>nan,BGC,2473.1,946.58,0.30
NC_009142.1.region010,132.0,True,"(2565.8, 951.8)",P8<br>NC_009142.1.region010<br>['redox-cofactor']<br>nan<br>nan,BGC,2565.8,951.8,0.30
NZ_CP061007.1.region021,104.0,True,"(775.28, 2590.9)","P2<br>NZ_CP061007.1.region021<br>['phosphonate', 'other']<br>nan<br>nan",BGC,775.28,2590.9,0.30
NZ_GL877879.1.region009,104.0,True,"(826.73, 2599.4)","P2<br>NZ_GL877879.1.region009<br>['phosphonate', 'other']<br>nan<br>nan",BGC,826.73,2599.4,0.30
NC_009142.1.region036,53.0,True,"(2802.0, 2799.3)",P8<br>NC_009142.1.region036<br>['other']<br>nan<br>nan,BGC,2802.0,2799.3,0.30
NZ_CP069353.1.region038,129.0,True,"(3069.8, 2333.5)",P8<br>NZ_CP069353.1.region038<br>['arylpolyene']<br>nan<br>nan,BGC,3069.8,2333.5,0.30
NZ_CP069353.1.region015,130.0,True,"(1418.5, 316.76)",P8<br>NZ_CP069353.1.region015<br>['arylpolyene']<br>nan<br>nan,BGC,1418.5,316.76,0.30
NZ_CP054839.1.region033,132.0,True,"(2517.3, 1014.7)","P8<br>NZ_CP054839.1.region033<br>['CDPS', 'redox-cofactor']<br>nan<br>nan",BGC,2517.3,1014.7,0.30
NZ_GL877879.1.region001,131.0,True,"(3171.9, 1328.0)",P2<br>NZ_GL877879.1.region001<br>['arylpolyene']<br>nan<br>nan,BGC,3171.9,1328.0,0.30
NZ_CP069353.1.region010,132.0,True,"(2524.4, 917.0)",P8<br>NZ_CP069353.1.region010<br>['redox-cofactor']<br>nan<br>nan,BGC,2524.4,917.0,0.30
NZ_CP061007.1.region024,127.0,True,"(2189.7, 2991.1)",P2<br>NZ_CP061007.1.region024<br>['CDPS']<br>nan<br>nan,BGC,2189.7,2991.1,0.30
NZ_CP061007.1.region037,131.0,True,"(3227.7, 1265.0)",P2<br>NZ_CP061007.1.region037<br>['arylpolyene']<br>nan<br>nan,BGC,3227.7,1265.0,0.30
NZ_PJNB01000001.1.region009,104.0,True,"(796.57, 2642.8)","P2<br>NZ_PJNB01000001.1.region009<br>['phosphonate', 'other']<br>nan<br>nan",BGC,796.57,2642.8,0.30
NZ_PJNB01000001.1.region012,127.0,True,"(2132.9, 2947.2)",P2<br>NZ_PJNB01000001.1.region012<br>['CDPS']<br>nan<br>nan,BGC,2132.9,2947.2,0.30
NZ_FOUP01000006.1.region001,133.0,True,"(2511.5, 145.43)","P1<br>NZ_FOUP01000006.1.region001<br>['lanthipeptide-class-i', 'PKS-like']<br>nan<br>nan",BGC,2511.5,145.43,0.30
NZ_RBXX01000002.1.region005,133.0,True,"(2451.9, 105.0)","P1<br>NZ_RBXX01000002.1.region005<br>['lanthipeptide-class-i', 'PKS-like']<br>nan<br>nan",BGC,2451.9,105.0,0.30
NZ_VIWX01000002.1.region001,8.0,True,"(2256.5, 2218.0)",P5<br>NZ_VIWX01000002.1.region001<br>['indole']<br>nan<br>nan,BGC,2256.5,2218.0,0.30
NZ_CP031142.1.region024,134.0,True,"(1607.3, 2825.3)",P2<br>NZ_CP031142.1.region024<br>['butyrolactone']<br>nan<br>nan,BGC,1607.3,2825.3,0.30
NZ_CP040605.1.region015,134.0,True,"(1657.3, 2773.0)",P2<br>NZ_CP040605.1.region015<br>['butyrolactone']<br>nan<br>nan,BGC,1657.3,2773.0,0.30
NZ_CP054839.1.region028,130.0,True,"(1331.9, 335.13)",P8<br>NZ_CP054839.1.region028<br>['arylpolyene']<br>nan<br>nan,BGC,1331.9,335.13,0.30
NZ_JAGPXE010000004.1.region002,8.0,True,"(2176.4, 2275.0)",P5<br>NZ_JAGPXE010000004.1.region002<br>['indole']<br>nan<br>nan,BGC,2176.4,2275.0,0.30
NC_009142.1.region003,135.0,True,"(3304.5, 3163.2)",P8<br>NC_009142.1.region003<br>['arylpolyene']<br>nan<br>nan,BGC,3304.5,3163.2,0.30
NZ_CP069353.1.region003,135.0,True,"(3245.9, 3121.0)",P8<br>NZ_CP069353.1.region003<br>['arylpolyene']<br>nan<br>nan,BGC,3245.9,3121.0,0.30
NZ_CP059557.1.region020,60.0,True,"(1276.7, 1634.8)",P7<br>NZ_CP059557.1.region020<br>['arylpolyene']<br>nan<br>nan,BGC,1276.7,1634.8,0.30
NZ_RSAA01000007.1.region004,136.0,True,"(2001.2, 2659.2)",P5<br>NZ_RSAA01000007.1.region004<br>['arylpolyene']<br>nan<br>nan,BGC,2001.2,2659.2,0.30
NZ_JADDUE010000007.1.region001,137.0,,"(2320.4, 830.0)",P6<br>NZ_JADDUE010000007.1.region001<br>['CDPS']<br>nan<br>nan,BGC,2320.4,830.0,0.30
NZ_CP031142.1.region030,138.0,,"(200.94, 2802.0)",P2<br>NZ_CP031142.1.region030<br>['betalactone']<br>nan<br>nan,BGC,200.94,2802.0,0.30
NZ_RSAA01000020.1.region001,8.0,True,"(2212.0, 2420.3)",P5<br>NZ_RSAA01000020.1.region001<br>['indole']<br>nan<br>nan,BGC,2212.0,2420.3,0.30
NZ_CP040605.1.region009,139.0,,"(2229.3, 1887.3)","P2<br>NZ_CP040605.1.region009<br>['RRE-containing', 'PKS-like', 'guanidinotides']<br>nan<br>nan",BGC,2229.3,1887.3,0.30
NZ_JAGPXE010000011.1.region002,21.0,True,"(522.37, 76.0)",P5<br>NZ_JAGPXE010000011.1.region002<br>['ectoine']<br>nan<br>nan,BGC,522.37,76.0,0.30
NZ_CP054839.1.region013,140.0,,"(171.94, 3179.0)",P8<br>NZ_CP054839.1.region013<br>['betalactone']<br>nan<br>nan,BGC,171.94,3179.0,0.30
NZ_JADDUE010000013.1.region001,141.0,,"(1769.4, 47.0)",P6<br>NZ_JADDUE010000013.1.region001<br>['redox-cofactor']<br>nan<br>nan,BGC,1769.4,47.0,0.30
NZ_CP054839.1.region010,142.0,,"(1545.8, 1431.2)",P8<br>NZ_CP054839.1.region010<br>['redox-cofactor']<br>nan<br>nan,BGC,1545.8,1431.2,0.30
NZ_RSAA01000010.1.region003,143.0,True,"(1241.7, 1166.5)",P5<br>NZ_RSAA01000010.1.region003<br>['arylpolyene']<br>nan<br>nan,BGC,1241.7,1166.5,0.30
NZ_JACHIV010000001.1.region017,134.0,True,"(1479.4, 2890.9)",P7<br>NZ_JACHIV010000001.1.region017<br>['butyrolactone']<br>nan<br>nan,BGC,1479.4,2890.9,0.30
NZ_CP040605.1.region021,144.0,,"(171.94, 2077.0)",P2<br>NZ_CP040605.1.region021<br>['redox-cofactor']<br>nan<br>nan,BGC,171.94,2077.0,0.30
NZ_CP059557.1.region008,145.0,,"(171.94, 1845.0)",P7<br>NZ_CP059557.1.region008<br>['betalactone']<br>nan<br>nan,BGC,171.94,1845.0,0.30
NZ_CP031142.1.region013,146.0,,"(171.94, 1207.0)",P2<br>NZ_CP031142.1.region013<br>['betalactone']<br>nan<br>nan,BGC,171.94,1207.0,0.30
NZ_CP031142.1.region016,147.0,,"(2462.9, 18.0)",P2<br>NZ_CP031142.1.region016<br>['indole']<br>nan<br>nan,BGC,2462.9,18.0,0.30
NZ_VIWX01000001.1.region010,148.0,True,"(1958.9, 2805.9)",P5<br>NZ_VIWX01000001.1.region010<br>['arylpolyene']<br>nan<br>nan,BGC,1958.9,2805.9,0.30
NZ_CP054839.1.region036,149.0,True,"(1427.5, 1134.0)",P8<br>NZ_CP054839.1.region036<br>['ectoine']<br>nan<br>nan,BGC,1427.5,1134.0,0.30
NZ_CP102826.1.region016,150.0,,"(142.94, 2599.0)",P3<br>NZ_CP102826.1.region016<br>['other']<br>nan<br>nan,BGC,142.94,2599.0,0.30
NZ_CP059556.1.region024,21.0,True,"(142.94, 1758.0)",P7<br>NZ_CP059556.1.region024<br>['butyrolactone']<br>nan<br>nan,BGC,142.94,1758.0,0.30
NZ_JACHIW010000003.1.region002,151.0,,"(3335.4, 482.0)",P4<br>NZ_JACHIW010000003.1.region002<br>['betalactone']<br>nan<br>nan,BGC,3335.4,482.0,0.30
NZ_RSAA01000007.1.region002,152.0,True,"(2230.8, 1935.3)",P5<br>NZ_RSAA01000007.1.region002<br>['ranthipeptide']<br>nan<br>nan,BGC,2230.8,1935.3,0.30
NZ_VIWX01000001.1.region007,152.0,True,"(2218.3, 1977.9)",P5<br>NZ_VIWX01000001.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,2218.3,1977.9,0.30
NZ_FOUP01000002.1.region003,153.0,True,"(2086.0, 1875.3)",P1<br>NZ_FOUP01000002.1.region003<br>['ranthipeptide']<br>nan<br>nan,BGC,2086.0,1875.3,0.30
NZ_VWPH01000016.1.region001,153.0,True,"(2137.8, 1884.6)",P1<br>NZ_VWPH01000016.1.region001<br>['ranthipeptide']<br>nan<br>nan,BGC,2137.8,1884.6,0.30
NZ_JACCFJ010000001.1.region004,153.0,True,"(2093.6, 1931.5)",P1<br>NZ_JACCFJ010000001.1.region004<br>['ranthipeptide']<br>nan<br>nan,BGC,2093.6,1931.5,0.30
NZ_CP054839.1.region014,154.0,True,"(2194.8, 265.75)",P8<br>NZ_CP054839.1.region014<br>['ranthipeptide']<br>nan<br>nan,BGC,2194.8,265.75,0.30
NZ_JABNNH010000001.1.region023,154.0,True,"(2117.4, 232.06)",P8<br>NZ_JABNNH010000001.1.region023<br>['ranthipeptide']<br>nan<br>nan,BGC,2117.4,232.06,0.30
NZ_FNVB01000002.1.region005,153.0,True,"(2075.7, 1904.9)",P1<br>NZ_FNVB01000002.1.region005<br>['ranthipeptide']<br>nan<br>nan,BGC,2075.7,1904.9,0.30
NZ_CP054839.1.region020,22.0,True,"(1603.6, 482.0)",P8<br>NZ_CP054839.1.region020<br>['lanthipeptide-class-iv']<br>nan<br>nan,BGC,1603.6,482.0,0.30
NZ_FOME01000001.1.region002,153.0,True,"(2113.5, 1860.2)",P1<br>NZ_FOME01000001.1.region002<br>['ranthipeptide']<br>nan<br>nan,BGC,2113.5,1860.2,0.30
NZ_CP069353.1.region028,154.0,True,"(2112.4, 284.04)",P8<br>NZ_CP069353.1.region028<br>['ranthipeptide']<br>nan<br>nan,BGC,2112.4,284.04,0.30
NZ_PDBV01000001.1.region026,154.0,True,"(2168.2, 221.0)",P8<br>NZ_PDBV01000001.1.region026<br>['ranthipeptide']<br>nan<br>nan,BGC,2168.2,221.0,0.30
NZ_RBXX01000002.1.region007,153.0,True,"(2123.9, 1920.7)",P1<br>NZ_RBXX01000002.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,2123.9,1920.7,0.30
NZ_CP031142.1.region018,21.0,True,"(3334.5, 609.43)",P2<br>NZ_CP031142.1.region018<br>['RRE-containing']<br>nan<br>nan,BGC,3334.5,609.43,0.30
NZ_CP040605.1.region022,21.0,True,"(3274.9, 569.0)",P2<br>NZ_CP040605.1.region022<br>['RRE-containing']<br>nan<br>nan,BGC,3274.9,569.0,0.30
NZ_CP040605.1.region016,99.0,True,"(1302.9, 627.0)","P2<br>NZ_CP040605.1.region016<br>['thiopeptide', 'LAP']<br>nan<br>nan",BGC,1302.9,627.0,0.30
NC_009142.1.region027,154.0,True,"(2160.2, 304.71)",P8<br>NC_009142.1.region027<br>['ranthipeptide']<br>nan<br>nan,BGC,2160.2,304.71,0.30
NZ_CP069353.1.region027,155.0,True,"(2567.3, 281.04)",P8<br>NZ_CP069353.1.region027<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,2567.3,281.04,0.30
NZ_JABNNH010000001.1.region022,155.0,True,"(2494.4, 233.7)",P8<br>NZ_JABNNH010000001.1.region022<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,2494.4,233.7,0.30
NC_009142.1.region026,155.0,True,"(2507.2, 293.86)",P8<br>NC_009142.1.region026<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,2507.2,293.86,0.30
NZ_CP061007.1.region030,156.0,True,"(2916.5, 205.2)",P2<br>NZ_CP061007.1.region030<br>['RRE-containing']<br>nan<br>nan,BGC,2916.5,205.2,0.30
NZ_PJNB01000001.1.region018,156.0,True,"(2857.9, 163.0)",P2<br>NZ_PJNB01000001.1.region018<br>['RRE-containing']<br>nan<br>nan,BGC,2857.9,163.0,0.30
NZ_FOZX01000004.1.region002,152.0,True,"(2256.1, 1980.7)",P5<br>NZ_FOZX01000004.1.region002<br>['ranthipeptide']<br>nan<br>nan,BGC,2256.1,1980.7,0.30
NZ_JAGPXE010000009.1.region001,152.0,True,"(2270.3, 1944.8)",P5<br>NZ_JAGPXE010000009.1.region001<br>['ranthipeptide']<br>nan<br>nan,BGC,2270.3,1944.8,0.30
NZ_PDBV01000001.1.region025,155.0,True,"(2554.5, 221.0)",P8<br>NZ_PDBV01000001.1.region025<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,2554.5,221.0,0.30
NZ_GL877878.1.region002,156.0,True,"(2850.7, 234.5)",P2<br>NZ_GL877878.1.region002<br>['RRE-containing']<br>nan<br>nan,BGC,2850.7,234.5,0.30
NZ_JAGPXE010000010.1.region001,157.0,,"(2117.4, 18.0)",P5<br>NZ_JAGPXE010000010.1.region001<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,2117.4,18.0,0.30
NZ_CP031142.1.region035,21.0,True,"(2147.7, 1305.5)",P2<br>NZ_CP031142.1.region035<br>['RRE-containing']<br>nan<br>nan,BGC,2147.7,1305.5,0.30
NZ_JADDUE010000015.1.region001,158.0,True,"(870.37, 1328.0)",P6<br>NZ_JADDUE010000015.1.region001<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,870.37,1328.0,0.30
NZ_JACHIW010000001.1.region009,159.0,,"(3277.4, 18.0)",P4<br>NZ_JACHIW010000001.1.region009<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,3277.4,18.0,0.30
NZ_FNVB01000003.1.region004,160.0,True,"(247.9, 2320.4)",P1<br>NZ_FNVB01000003.1.region004<br>['RiPP-like']<br>nan<br>nan,BGC,247.9,2320.4,0.30
NZ_CP054839.1.region015,161.0,,"(142.94, 1584.0)",P8<br>NZ_CP054839.1.region015<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,142.94,1584.0,0.30
NZ_JADDUE010000010.1.region001,162.0,,"(2264.6, 1905.1)",P6<br>NZ_JADDUE010000010.1.region001<br>['ranthipeptide']<br>nan<br>nan,BGC,2264.6,1905.1,0.30
NZ_JADDUE010000002.1.region001,163.0,True,"(3364.4, 1004.0)",P6<br>NZ_JADDUE010000002.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,3364.4,1004.0,0.30
NZ_CP040605.1.region004,164.0,,"(3042.9, 3190.4)",P2<br>NZ_CP040605.1.region004<br>['RRE-containing']<br>nan<br>nan,BGC,3042.9,3190.4,0.30
NZ_CP059556.1.region007,165.0,,"(2187.7, 1852.6)",P7<br>NZ_CP059556.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,2187.7,1852.6,0.30
NZ_VIWX01000001.1.region003,166.0,,"(1755.9, 3208.0)",P5<br>NZ_VIWX01000001.1.region003<br>['RiPP-like']<br>nan<br>nan,BGC,1755.9,3208.0,0.30
NZ_JAGPXE010000011.1.region001,21.0,True,"(3364.4, 1178.0)",P5<br>NZ_JAGPXE010000011.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,3364.4,1178.0,0.30
NZ_JACHIW010000001.1.region015,158.0,True,"(889.91, 1293.8)",P4<br>NZ_JACHIW010000001.1.region015<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,889.91,1293.8,0.30
NZ_CP031142.1.region031,167.0,,"(2154.3, 1836.5)",P2<br>NZ_CP031142.1.region031<br>['ranthipeptide']<br>nan<br>nan,BGC,2154.3,1836.5,0.30
NZ_JACHIV010000001.1.region021,168.0,,"(1561.4, 1374.6)",P7<br>NZ_JACHIV010000001.1.region021<br>['lanthipeptide-class-v']<br>nan<br>nan,BGC,1561.4,1374.6,0.30
NZ_VWPH01000006.1.region001,169.0,True,"(1407.9, 3208.0)",P1<br>NZ_VWPH01000006.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,1407.9,3208.0,0.30
NZ_JAGPXE010000007.1.region001,158.0,True,"(1050.4, 1400.0)",P5<br>NZ_JAGPXE010000007.1.region001<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,1050.4,1400.0,0.30
NZ_RSAA01000010.1.region001,169.0,True,"(1730.9, 1431.1)",P5<br>NZ_RSAA01000010.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,1730.9,1431.1,0.30
NZ_JACHIV010000001.1.region007,170.0,,"(1854.6, 1261.5)",P7<br>NZ_JACHIV010000001.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,1854.6,1261.5,0.30
NZ_JACHIW010000001.1.region007,158.0,True,"(915.26, 1264.1)",P4<br>NZ_JACHIW010000001.1.region007<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,915.26,1264.1,0.30
NZ_CP102826.1.region002,21.0,True,"(142.94, 540.0)",P3<br>NZ_CP102826.1.region002<br>['RiPP-like']<br>nan<br>nan,BGC,142.94,540.0,0.30
BGC0000958,28.0,True,"(2722.3, 1934.0)",BGC0000958<br>NRP;Polyketide<br>antimycin,MIBIG (BiG-SCAPE),2722.3,1934.0,0.30
BGC0001216,28.0,True,"(2766.1, 1887.2)",BGC0001216<br>NRP;Polyketide<br>splenocin C,MIBIG (BiG-SCAPE),2766.1,1887.2,0.30
NZ_CP061007.1.region017,171.0,True,"(3249.8, 2804.0)",P2<br>NZ_CP061007.1.region017<br>['NRPS']<br>nan<br>nan,BGC,3249.8,2804.0,0.30
